id,brand_id,category,retailer_id,region,date_start,date_end,note_type,note_text,org_id
239,38,Packaged Foods,162,SEA - Philippines,2025-12-28,2025-12-28,cannibalization_risk,"Urban Pantry SKU at FreshMart (Philippines) dipped 33% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
240,15,Sparkling Water,123,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Blue Springs SKU at Bazaar Wholesale (Saudi) dipped 38% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
241,66,Home Care,88,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Golden Household SKU at Sundry Traders Network #2 (Tier 2/3) dipped 30% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
242,35,Packaged Foods,72,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Silver Table SKU at ValueGrocer (Tier 2/3) dipped 24% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
243,80,Confectionery,29,North America,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Candy Co SKU at QuickStop #2 dipped 22% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
244,95,Breakfast & Cereal,114,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Cloud Mornings SKU at GreenAisle (Saudi) dipped 26% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
245,18,Sparkling Water,5,North America,2025-12-28,2025-12-28,cannibalization_risk,"Royal Fizz SKU at DailyBasket dipped 27% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
246,35,Packaged Foods,70,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Silver Table SKU at SunriseMart (Tier 2/3) dipped 25% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
247,106,Baby Care,84,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Vivid Little Ones SKU at Corner Store Network #2 (Tier 2/3) dipped 17% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
248,38,Packaged Foods,164,SEA - Philippines,2025-12-28,2025-12-28,cannibalization_risk,"Urban Pantry SKU at GreenAisle (Philippines) dipped 33% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
249,51,Beverages,32,North America,2025-12-28,2025-12-28,cannibalization_risk,"Coastal Drinks SKU at ExpressStop #2 dipped 32% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
250,76,Dairy,68,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Royal Farms SKU at PrimeGrocer (Tier 2/3) dipped 17% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
251,109,Baby Care,133,Gulf - Qatar,2025-12-28,2025-12-28,cannibalization_risk,"Silver Little Ones SKU at ZipCart (Qatar) dipped 17% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
252,66,Home Care,87,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Golden Household SKU at MarketLink GT #2 (Tier 2/3) dipped 18% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
253,50,Beverages,198,SEA - Indonesia,2025-12-28,2025-12-28,cannibalization_risk,"Crunch Drinks SKU at Bazaar Wholesale (Indonesia) dipped 39% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
254,35,Packaged Foods,67,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Silver Table SKU at GreenAisle (Tier 2/3) dipped 22% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
255,93,Breakfast & Cereal,91,Gulf - UAE,2025-12-28,2025-12-28,cannibalization_risk,"Urban Mornings SKU at MetroBazaar (UAE) dipped 41% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
256,89,Breakfast & Cereal,78,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Mornings SKU at Bazaar Wholesale (Tier 2/3) dipped 21% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
257,59,Home Care,49,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Pure Shine SKU at SwiftBasket (Metro) dipped 32% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
258,80,Confectionery,11,North America,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Candy Co SKU at FreshMart #2 dipped 19% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
259,7,Salty Snacks,110,Gulf - UAE,2025-12-28,2025-12-28,cannibalization_risk,"Urban Bites SKU at Corner Store Network (UAE) dipped 22% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
260,55,Beverages,55,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Vivid Sip SKU at DartMart (Metro) dipped 17% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
261,18,Sparkling Water,12,North America,2025-12-28,2025-12-28,cannibalization_risk,"Royal Fizz SKU at MetroBazaar #2 dipped 32% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
262,93,Breakfast & Cereal,105,Gulf - UAE,2025-12-28,2025-12-28,cannibalization_risk,"Urban Mornings SKU at FlashCart (UAE) dipped 26% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
263,55,Beverages,60,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Vivid Sip SKU at Corner Store Network (Metro) dipped 21% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
264,71,Dairy,21,North America,2025-12-28,2025-12-28,cannibalization_risk,"Golden Farms SKU at EarthAisle dipped 16% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
265,38,Packaged Foods,173,SEA - Philippines,2025-12-28,2025-12-28,cannibalization_risk,"Urban Pantry SKU at Local Trade Collective (Philippines) dipped 28% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
266,98,Breakfast & Cereal,118,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Coastal Mornings SKU at Local Trade Collective (Saudi) dipped 19% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
267,109,Baby Care,128,Gulf - Qatar,2025-12-28,2025-12-28,cannibalization_risk,"Silver Little Ones SKU at MetroBazaar (Qatar) dipped 24% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
268,93,Breakfast & Cereal,166,SEA - Philippines,2025-12-28,2025-12-28,cannibalization_risk,"Urban Mornings SKU at DailyBasket (Philippines) dipped 38% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
269,71,Dairy,22,North America,2025-12-28,2025-12-28,cannibalization_risk,"Golden Farms SKU at NaturaLife Market dipped 26% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
270,89,Breakfast & Cereal,81,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Mornings SKU at Local Trade Collective #2 (Tier 2/3) dipped 12% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
271,81,Confectionery,135,Gulf - Qatar,2025-12-28,2025-12-28,cannibalization_risk,"Prime Candy Co SKU at SwiftBasket (Qatar) dipped 15% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
272,109,Baby Care,13,North America,2025-12-28,2025-12-28,cannibalization_risk,"Silver Little Ones SKU at GreenAisle #2 dipped 42% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
273,93,Breakfast & Cereal,165,SEA - Philippines,2025-12-28,2025-12-28,cannibalization_risk,"Urban Mornings SKU at PrimeGrocer (Philippines) dipped 36% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
274,45,Beverages,125,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Pure Drinks SKU at Sundry Traders Network (Saudi) dipped 13% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
275,93,Breakfast & Cereal,163,SEA - Philippines,2025-12-28,2025-12-28,cannibalization_risk,"Urban Mornings SKU at MetroBazaar (Philippines) dipped 41% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
276,66,Home Care,65,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Golden Household SKU at FreshMart (Tier 2/3) dipped 23% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
277,38,Packaged Foods,175,SEA - Philippines,2025-12-28,2025-12-28,cannibalization_risk,"Urban Pantry SKU at Neighborhood Wholesale (Philippines) dipped 18% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
278,69,Dairy,159,SEA - Malaysia,2025-12-28,2025-12-28,cannibalization_risk,"Everyday Milk Co SKU at Bazaar Wholesale (Malaysia) dipped 13% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
279,13,Sparkling Water,165,SEA - Philippines,2025-12-28,2025-12-28,cannibalization_risk,"Urban Bubbles SKU at PrimeGrocer (Philippines) dipped 12% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
280,6,Salty Snacks,17,North America,2025-12-28,2025-12-28,cannibalization_risk,"Coastal Bites SKU at MegaValue Club dipped 12% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
281,12,Sparkling Water,83,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"True Water Co SKU at Neighborhood Wholesale #2 (Tier 2/3) dipped 39% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
282,58,Home Care,195,SEA - Indonesia,2025-12-28,2025-12-28,cannibalization_risk,"Coastal Clean SKU at Neighborhood Wholesale (Indonesia) dipped 18% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
283,63,Home Care,4,North America,2025-12-28,2025-12-28,cannibalization_risk,"Silver Household SKU at PrimeGrocer dipped 32% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
284,17,Sparkling Water,40,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Bubbles SKU at DailyBasket (Metro) dipped 21% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
285,50,Beverages,190,SEA - Indonesia,2025-12-28,2025-12-28,cannibalization_risk,"Crunch Drinks SKU at SwiftBasket (Indonesia) dipped 25% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
286,49,Beverages,66,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Meadow Beverages SKU at MetroBazaar (Tier 2/3) dipped 25% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
287,35,Packaged Foods,68,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Silver Table SKU at PrimeGrocer (Tier 2/3) dipped 19% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
288,17,Sparkling Water,36,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Bubbles SKU at FreshMart (Metro) dipped 35% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
289,76,Dairy,10,North America,2025-12-28,2025-12-28,cannibalization_risk,"Royal Farms SKU at HomeFresh dipped 22% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
290,106,Baby Care,121,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Vivid Little Ones SKU at Corner Store Network (Saudi) dipped 33% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
291,109,Baby Care,132,Gulf - Qatar,2025-12-28,2025-12-28,cannibalization_risk,"Silver Little Ones SKU at QuickDash (Qatar) dipped 32% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
292,21,Sparkling Water,52,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Golden Fizz SKU at NimbleMart (Metro) dipped 26% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
293,4,Salty Snacks,159,SEA - Malaysia,2025-12-28,2025-12-28,cannibalization_risk,"Blue Bites SKU at Bazaar Wholesale (Malaysia) dipped 18% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
294,21,Sparkling Water,51,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Golden Fizz SKU at FlashCart (Metro) dipped 20% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
295,71,Dairy,20,North America,2025-12-28,2025-12-28,cannibalization_risk,"Golden Farms SKU at PureRoots Market dipped 15% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
296,76,Dairy,11,North America,2025-12-28,2025-12-28,cannibalization_risk,"Royal Farms SKU at FreshMart #2 dipped 20% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
297,47,Beverages,121,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Sunrise Refresh SKU at Corner Store Network (Saudi) dipped 35% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
298,95,Breakfast & Cereal,122,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Cloud Mornings SKU at Community Retail Co-op (Saudi) dipped 16% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
299,81,Confectionery,129,Gulf - Qatar,2025-12-28,2025-12-28,cannibalization_risk,"Prime Candy Co SKU at GreenAisle (Qatar) dipped 18% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
300,74,Dairy,88,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Sunrise Milk Co SKU at Sundry Traders Network #2 (Tier 2/3) dipped 26% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
301,64,Home Care,1,North America,2025-12-28,2025-12-28,cannibalization_risk,"Blue Shine SKU at FreshMart dipped 17% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
302,54,Beverages,69,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Drinks SKU at DailyBasket (Tier 2/3) dipped 38% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
303,47,Beverages,120,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Sunrise Refresh SKU at Neighborhood Wholesale (Saudi) dipped 29% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
304,102,Baby Care,66,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Coastal Little Ones SKU at MetroBazaar (Tier 2/3) dipped 14% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
305,21,Sparkling Water,42,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Golden Fizz SKU at QuickStop (Metro) dipped 30% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
306,45,Beverages,126,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Pure Drinks SKU at Local Trade Collective #2 (Saudi) dipped 17% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
307,35,Packaged Foods,7,North America,2025-12-28,2025-12-28,cannibalization_risk,"Silver Table SKU at UrbanPantry dipped 18% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
308,35,Packaged Foods,10,North America,2025-12-28,2025-12-28,cannibalization_risk,"Silver Table SKU at HomeFresh dipped 18% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
309,76,Dairy,78,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Royal Farms SKU at Bazaar Wholesale (Tier 2/3) dipped 17% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
310,51,Beverages,26,North America,2025-12-28,2025-12-28,cannibalization_risk,"Coastal Drinks SKU at CornerFuel Mart dipped 20% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
311,46,Beverages,6,North America,2025-12-28,2025-12-28,cannibalization_risk,"Fresh Refresh SKU at SunriseMart dipped 30% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
312,38,Packaged Foods,112,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Urban Pantry SKU at FreshMart (Saudi) dipped 40% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
313,35,Packaged Foods,9,North America,2025-12-28,2025-12-28,cannibalization_risk,"Silver Table SKU at CityMart dipped 27% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
314,66,Home Care,195,SEA - Indonesia,2025-12-28,2025-12-28,cannibalization_risk,"Golden Household SKU at Neighborhood Wholesale (Indonesia) dipped 32% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
315,35,Packaged Foods,8,North America,2025-12-28,2025-12-28,cannibalization_risk,"Silver Table SKU at ValueGrocer dipped 20% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
316,38,Packaged Foods,113,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Urban Pantry SKU at MetroBazaar (Saudi) dipped 21% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
317,38,Packaged Foods,180,SEA - Philippines,2025-12-28,2025-12-28,cannibalization_risk,"Urban Pantry SKU at Sundry Traders Network (Philippines) dipped 23% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
318,29,Personal Care,62,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Golden Essentials SKU at Bazaar Wholesale (Metro) dipped 24% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
319,93,Breakfast & Cereal,106,Gulf - UAE,2025-12-28,2025-12-28,cannibalization_risk,"Urban Mornings SKU at NimbleMart (UAE) dipped 27% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
320,64,Home Care,8,North America,2025-12-28,2025-12-28,cannibalization_risk,"Blue Shine SKU at ValueGrocer dipped 28% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
321,38,Packaged Foods,114,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Urban Pantry SKU at GreenAisle (Saudi) dipped 20% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
322,29,Personal Care,36,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Golden Essentials SKU at FreshMart (Metro) dipped 15% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
323,47,Beverages,112,Gulf - Saudi,2025-12-28,2025-12-28,cannibalization_risk,"Sunrise Refresh SKU at FreshMart (Saudi) dipped 41% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
324,89,Breakfast & Cereal,7,North America,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Mornings SKU at UrbanPantry dipped 38% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
325,71,Dairy,175,SEA - Philippines,2025-12-28,2025-12-28,cannibalization_risk,"Golden Farms SKU at Neighborhood Wholesale (Philippines) dipped 29% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
326,94,Breakfast & Cereal,85,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Crunch Cereal Co SKU at Community Retail Co-op #2 (Tier 2/3) dipped 36% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
327,49,Beverages,69,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Meadow Beverages SKU at DailyBasket (Tier 2/3) dipped 19% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
328,89,Breakfast & Cereal,85,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Mornings SKU at Community Retail Co-op #2 (Tier 2/3) dipped 24% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
329,93,Breakfast & Cereal,110,Gulf - UAE,2025-12-28,2025-12-28,cannibalization_risk,"Urban Mornings SKU at Corner Store Network (UAE) dipped 27% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
330,21,Sparkling Water,40,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Golden Fizz SKU at DailyBasket (Metro) dipped 24% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
331,81,Confectionery,129,Gulf - Qatar,2025-12-28,2025-12-28,cannibalization_risk,"Prime Candy Co SKU at GreenAisle (Qatar) dipped 13% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
332,68,Dairy,197,SEA - Indonesia,2025-12-28,2025-12-28,cannibalization_risk,"Cloud Dairy SKU at Community Retail Co-op (Indonesia) dipped 14% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
333,81,Confectionery,127,Gulf - Qatar,2025-12-28,2025-12-28,cannibalization_risk,"Prime Candy Co SKU at FreshMart (Qatar) dipped 25% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
334,17,Sparkling Water,48,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Nomad Bubbles SKU at DashKart (Metro) dipped 18% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
335,12,Sparkling Water,79,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"True Water Co SKU at MarketLink GT (Tier 2/3) dipped 16% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
336,21,Sparkling Water,38,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Golden Fizz SKU at GreenAisle (Metro) dipped 48% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
337,102,Baby Care,86,India - Tier 2/3,2025-12-28,2025-12-28,cannibalization_risk,"Coastal Little Ones SKU at Bazaar Wholesale #2 (Tier 2/3) dipped 16% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
338,13,Sparkling Water,149,SEA - Malaysia,2025-12-28,2025-12-28,cannibalization_risk,"Urban Bubbles SKU at ZipCart (Malaysia) dipped 15% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
339,66,Home Care,197,SEA - Indonesia,2025-12-28,2025-12-28,cannibalization_risk,"Golden Household SKU at Community Retail Co-op (Indonesia) dipped 24% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
340,29,Personal Care,51,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Golden Essentials SKU at FlashCart (Metro) dipped 15% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
341,38,Packaged Foods,178,SEA - Philippines,2025-12-28,2025-12-28,cannibalization_risk,"Urban Pantry SKU at Bazaar Wholesale (Philippines) dipped 30% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
342,52,Beverages,139,Gulf - Qatar,2025-12-28,2025-12-28,cannibalization_risk,"Spring Sip SKU at Neighborhood Wholesale (Qatar) dipped 12% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
343,109,Baby Care,8,North America,2025-12-28,2025-12-28,cannibalization_risk,"Silver Little Ones SKU at ValueGrocer dipped 24% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
344,29,Personal Care,54,India - Metro,2025-12-28,2025-12-28,cannibalization_risk,"Golden Essentials SKU at GoCart Express (Metro) dipped 21% vs its non-promo baseline the week of 2025-12-28 while a sibling SKU was on promo — likely in-portfolio cannibalization, not real category loss.",1
